id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
65715,"Segunda Rua, Conj. Girassol - Rouxinol, Castanhal, PA, Brasil",Norte,Pará,CASTANHAL,ROUXINOL,,,-1.3217189445243047,-47.88721840179835,"12/07/2024, 22:00:00",true,true,3° BME,Ação policial,,,false,110aa16d-f856-4440-8fda-e6e16424e127,People,dead,Sem identificação,"12/07/2024, 22:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65742,"Av. Brás de Águiar - Canutama, Benevides - PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,CANUTAMA,,,-1.3627201933158528,-48.26491876470947,"14/07/2024, 06:45:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,04bdc0d2-f8f0-4894-87de-1818c7374b6d,People,dead,Sem identificação,"14/07/2024, 06:45:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65774,"Passagem Divina Luz - Barreiro, Belém - PA, 66123-630, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4095576113195611," -48.47911707612734","15/07/2024, 17:00:00",false,false,,Homicidio/Tentativa,,,false,9ee0c304-7308-4964-9e75-a50ef85892a9,People,dead,Sem identificação,"15/07/2024, 17:00:00",Civilian,30,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65777,"Av. Francisco Amâncio, 1140 - Centro, Santa Izabel do Pará - PA, 68790-000, Brasil",Norte,Pará,SANTA IZABEL DO PARA,CENTRO,,,-1.297863,-48.1632464,"15/07/2024, 19:00:00",false,false,,Homicidio/Tentativa,,Bar,false,781cd0df-1fa5-4a74-a75f-97da0c693b66,People,dead,Sem identificação,"15/07/2024, 19:00:00",Civilian,27,adulto,mulher cis,Branca,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65807,"Jaderlândia, Ananindeua - PA, 67013-480, Brasil",Norte,Pará,ANANINDEUA,JADERLANDIA,,,-1.3833704,-48.4263611,"17/07/2024, 16:00:00",false,false,,Homicidio/Tentativa,,,false,3fd49ccc-7a39-4ad5-9f54-b6665df1a21b,People,dead,Sem identificação,"18/07/2024, 05:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65808,"Vila da Barca - Telégrafo, Belém - PA, 66113-085, Brasil",Norte,Pará,BELEM,TELEGRAFO,,CONJUNTO HABITACIONAL VILA DA BARCA,-1.4274822886602019,-48.49212217193374,"18/07/2024, 08:30:00",true,true,Não identificado,Ação policial,,,false,89d9be9d-b4fc-4e52-823f-62fc53965c78,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65811,"Tv. Benjamin Constant, 526 (Feira da Ceasa) - Caicara, Castanhal - PA, Brasil",Norte,Pará,CASTANHAL,CAICARA,,,-1.2885479,-47.92316570000001,"18/07/2024, 12:15:00",false,false,,Homicidio/Tentativa,,"Ataques armados sobre rodas,Bar",false,a489d19f-5c59-4c8b-be77-7b002b07f3d5,People,dead,Sem identificação,"18/07/2024, 12:15:00",Civilian,23,adulto,mulher cis,Negra,bar,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65813,"R. Municipalidade - Reduto, Belém - PA, 66053-180, Brasil",Norte,Pará,BELEM,REDUTO,,,-1.4423100744398887,-48.49220994835351,"18/07/2024, 14:50:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,7f47b6f2-cc74-48ae-8f02-2bb8e491db25,People,dead,Sem identificação,"18/07/2024, 14:50:00",Civilian,28,adulto,homem cis,Não identificado,outros,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65854,"Vila da Barca - Telégrafo, Belém - PA, 66113-085, Brasil",Norte,Pará,BELEM,TELEGRAFO,,,-1.4274822886602019,-48.49212217193374,"20/07/2024, 01:00:00",false,false,,Homicidio/Tentativa,,,false,e4389793-4de1-47d0-806f-292a0d47c763,People,dead,Sem identificação,"20/07/2024, 01:00:00",Civilian,,adulto,não identificado,Negra,sem identificação,não se aplica,Outros/Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65889,"Dom Aristides, Marituba - PA, 67103-310, Brasil",Norte,Pará,MARITUBA,DOM ARISTIDES,,,-1.3545354081575653,-48.342547953315616,"20/07/2024, 18:30:00",false,false,,Homicidio/Tentativa,,,false,54224152-2300-48ad-b11f-64603bb2e813,People,dead,Sem identificação,"20/07/2024, 18:30:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65940,"Avenida João Paulo II - Marco, Belém - PA, 66093-543, Brasil",Norte,Pará,BELEM,MARCO,,,-1.4449217203427158,-48.4605634844368,"23/07/2024, 04:30:00",true,true,1º BPM,Tentativa/Roubo,,Perseguição,false,93bd28e1-6c9f-4f58-bbae-bd4edc4daa85,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65923,"Loteamento Cabano - Tapanã, Belém - PA, 66833-030, Brasil",Norte,Pará,BELEM,TAPANA,,LOTEAMENTO CABANO,-1.3390728989962235,-48.46342925581971,"23/07/2024, 13:00:00",true,true,24° BPM,Ação policial,,,false,13943c29-d22e-4112-80d0-63495be8def9,People,dead,Sem identificação,"23/07/2024, 13:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65939,"Tv. Manoel Evaristo, 552 - Umarizal, Belém - PA, 66050-290, Brasil",Norte,Pará,BELEM,UMARIZAL,,,-1.4346547,-48.4872419,"23/07/2024, 18:00:00",false,false,,Tentativa/Roubo,,,false,2acc2332-d258-4f5f-81b1-11c3c3bd00b6,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65964,"R. da Mata - Marambaia, Belém - PA, 66623-710, Brasil",Norte,Pará,BELEM,MARAMBAIA,,,-1.4016677215278397,-48.46516176905941,"24/07/2024, 14:00:00",true,true,"ROTAM ",Ação policial,,,false,5310f613-f059-4ed5-8141-9bd9693317d9,People,dead,Sem identificação,"24/07/2024, 14:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65991,"Icuí-Guajará, Ananindeua - PA, 67125-000, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3302431727225539,-48.40423175966963,"24/07/2024, 21:00:00",true,true,ROTAM,Ação policial,,,false,0fe3537f-dd98-464c-8630-8869d56b5a18,People,dead,Sem identificação,"24/07/2024, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65990,"Rua Marabá - São Francisco, Mosqueiro, Belém - PA, Brasil",Norte,Pará,BELEM,SAO FRANCISCO,,,-1.109775547830222,-48.41393957612912,"25/07/2024, 21:00:00",true,true,25º BPM,Ação policial,,,false,c7658869-47b2-4777-92a3-26be5edb07d3,People,dead,Sem identificação,"25/07/2024, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66027,"Av. Verde e Branco - Vila de Itupanema, Barcarena - PA, 68447-000, Brasil",Norte,Pará,BARCARENA,ITUPANEMA,,,-1.514657922505382,-48.7157204896198,"26/07/2024, 19:00:00",true,true,14º BPM,Ação policial,,,false,84a5b6cb-54dc-4bb1-912d-9c9a0d5e8848,People,dead,Sem identificação,"26/07/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
65992,"Comunidade Nova Jerusalém - São João, Marituba - PA, 67105-290, Brasil",Norte,Pará,MARITUBA,SAO JOAO,,COMUNIDADE NOVA JERUSALEM,-1.3738967700796163,-48.35997081382247,"27/07/2024, 06:00:00",true,true,PM,Ação policial,,,false,399a4776-8afa-4e1d-8b57-073e2d874f47,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66089,"Avenida Liberdade - Aurá, Ananindeua - PA, 67033-000, Brasil",Norte,Pará,ANANINDEUA,AURA,,,-1.4185924324458024,-48.38091806143688,"27/07/2024, 21:00:00",false,false,,Homicidio/Tentativa,,,false,bc25d746-7fb1-488a-a585-3d806585cd2b,People,dead,Encontro de cadáver,"31/07/2024, 06:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66006,"Tv. Sexta - Santa Catarina, Castanhal - PA, 68745-690, Brasil",Norte,Pará,CASTANHAL,SANTA CATARINA,,,-1.2928347460809106,-47.889125374278585,"28/07/2024, 07:00:00",false,false,,Tentativa/Roubo,,,false,201ef064-cbe7-4310-a798-1049ad9ba2af,People,dead,Sem identificação,"28/07/2024, 07:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66067,"Passagem Nossa Sra. de Nazaré - Dom Aristides, Marituba - PA, 67205-150, Brasil",Norte,Pará,MARITUBA,DOM ARISTIDES,,,-1.354619067613465,-48.34150090276938,"30/07/2024, 11:00:00",false,false,,Homicidio/Tentativa,,,false,1b9a8a1b-44e8-4471-a8ee-88c5e82dc2f1,People,dead,Sem identificação,"30/07/2024, 11:00:00",Civilian,39,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66134,"Rua da Providência - Coqueiro, Ananindeua - PA, 67140-860, Brasil",Norte,Pará,ANANINDEUA,COQUEIRO,,,-1.377957493579191,-48.410583444614296,"01/08/2024, 17:30:00",false,false,,Homicidio/Tentativa,,"Ataques armados sobre rodas,Perseguição",false,293988d9-6f43-4e77-9dcc-436c58ab9668,People,dead,Sem identificação,"01/08/2024, 17:30:00",Civilian,41,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66131,"Rua do Patrimônio - Murinin, Benevides - PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,NI,,MURININ,-1.2902881134614181,-48.31571588245337,"01/08/2024, 18:00:00",false,false,,Homicidio/Tentativa,,Perseguição,false,5dcd10aa-61c1-412f-b8a8-679a177ea899,People,dead,Sem identificação,"01/08/2024, 18:00:00",Civilian,29,adulto,homem cis,Não identificado,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66136,"Passagem Nova Liberdade - Terra Firme, Belém - PA, 66079-700, Brasil",Norte,Pará,BELEM,TERRA FIRME,,,-1.463620243161038,-48.45297770561915,"01/08/2024, 20:12:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,72e86e07-8a74-4c13-a1b0-da07a2a93295,People,dead,Sem identificação,"01/08/2024, 20:12:00",Civilian,,adulto,homem cis,Branca,sem identificação,em serviço,"PPTE/Mototaxista ",não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66147,"Rua da Mata - Ocupação Água Cristal, Marambaia, Belém - PA, 66615-420, Brasil",Norte,Pará,BELEM,MARAMBAIA,,OCUPAÇÃO AGUA CRISTAL,-1.4014285595372373,-48.46385075525462,"02/08/2024, 19:00:00",false,false,,Homicidio/Tentativa,,,false,8103bbb4-c81a-4047-b05f-8b1ba0c64fe6,People,dead,Sem identificação,"02/08/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66148,"Rua Boaventura - Curuçambá, Ananindeua - PA, 67145-110, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,,-1.3224461956276459,-48.37500361366405,"03/08/2024, 02:00:00",false,false,,Homicidio/Tentativa,,,false,b1846e62-d258-4545-973c-78daeca92cba,People,dead,Sem identificação,"03/08/2024, 02:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66188,"R. José Marcelino de Oliveira, Q. 29 e 33, Conj. Geraldo Palmeira - Distrito Industrial, Ananindeua - PA, 67040-325, Brasil",Norte,Pará,ANANINDEUA,DISTRITO INDUSTRIAL,,CONJUNTO GERALDO PALMEIRA,-1.3557306953755,-48.36534808180287,"04/08/2024, 20:00:00",true,true,Moto Patrulhamento CPC II,Tentativa/Roubo,,Perseguição,false,5d66c856-f5e3-4696-a9fb-ceb770605745,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66216,"Av. da Esperança - Brasília (Outeiro), Belém - PA, 66845-320, Brasil",Norte,Pará,BELEM,BRASILIA,,,-1.2746114343231745,-48.47677467905646,"04/08/2024, 21:00:00",true,true,ROTAM,Ação policial,,,false,02fa7735-cbda-491e-9c21-e49312178b1f,People,dead,Sem identificação,"04/08/2024, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66212,"Rua dos Tamoios- Batista Campos, Belém - PA, 66025-125, Brasil",Norte,Pará,BELEM,BATISTA CAMPOS,,,-1.4626948405318285,-48.492850320853606,"05/08/2024, 18:00:00",false,false,,Homicidio/Tentativa,,"Ataques armados sobre rodas,Perseguição",false,0a94d8b0-31bf-47d3-ae57-e8c3b6058b89,People,dead,Sem identificação,"05/08/2024, 18:00:00",Civilian,59,adulto,homem cis,Branca,automóvel,de folga,Outros/PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66214,"Ramal do Cupuaçu - Barcarena - PA, 68445-000, Brasil",Norte,Pará,BARCARENA,BOA VISTA,,,-1.4997445,-48.6830779,"06/08/2024, 07:00:00",true,true,14° BPM,Operação policial,,Quilombo,false,d35f3085-fef9-4721-8a5b-a633d4c0aa84,People,dead,Sem identificação,"06/08/2024, 07:00:00",Civilian,30,adulto,homem cis,Branca,residência,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66229,"Passagem São Pedro - Jaderlândia, Ananindeua - PA, 67013-710, Brasil",Norte,Pará,ANANINDEUA,JADERLANDIA,,,-1.3919584741800903,-48.4196472457158,"06/08/2024, 18:20:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,2e5ab7d2-5d14-44e2-be51-e688e3c2f25b,People,dead,Sem identificação,"06/08/2024, 18:20:00",Civilian,,adulto,homem cis,Negra,automóvel,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66244,"Rua Jovelina Carneiro - Icui Guajara, Ananindeua - PA, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3334778,-48.4045765,"08/08/2024, 09:00:00",false,true,,Homicidio/Tentativa,,,false,ebd6cdec-5adc-4dcd-8d4b-f93576e31993,People,dead,Sem identificação,"08/08/2024, 09:00:00",Agent,40,adulto,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,sargento,fora de serviço,12° BPM
66247,"Quarenta Horas, Ananindeua - PA, Brasil",Norte,Pará,ANANINDEUA,40 HORAS,,,-1.3377231,-48.4237772,"08/08/2024, 10:45:00",true,true,6°BPM,Operação policial,,,false,9b49441f-92be-4047-88a1-00add11a1e8f,People,dead,Sem identificação,"08/08/2024, 10:45:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66248,"Icuí-Guajará, Ananindeua - PA, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3349152282688173,-48.39966643624754,"08/08/2024, 12:15:00",true,true,6°BPM,Operação policial,,,false,aa767e7f-54c9-49b2-a655-8812826a5684,People,dead,Sem identificação,"08/08/2024, 12:15:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66263,"Av. da República - Triângulo, Santa Izabel do Pará - PA, 68790-000, Brasil",Norte,Pará,SANTA IZABEL DO PARA,TRIANGULO,,,-1.2987501713058858,-48.155024400108914,"08/08/2024, 18:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,fccd8bf8-936a-4aff-89c2-fbae459f248d,People,dead,Sem identificação,"08/08/2024, 18:00:00",Civilian,22,adulto,homem cis,Negra,sem identificação,em serviço,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66266,"R. Pres. Castelo Branco - Tapanã, Belém - PA, 66825-072, Brasil",Norte,Pará,BELEM,TAPANA,,,-1.340031158496608,-48.4737498811666,"09/08/2024, 00:00:00",true,true,24° BPM,Ação policial,,,false,8245a83c-fe17-4f5b-abae-2108672e504d,People,dead,Sem identificação,"09/08/2024, 00:00:00",Civilian,19,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66279,"R. Olávo Nunes - Benguí, Belém - PA, 66630-175, Brasil",Norte,Pará,BELEM,BENGUI,,,-1.3749374179434304,-48.44670962825094,"09/08/2024, 19:30:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,33252717-5b51-44f5-baae-7a7b119cd7c7,People,dead,Sem identificação,"09/08/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66316,"Castanhal - PA, 68744-170, Brasil",Norte,Pará,CASTANHAL,NI,,,-1.2797208212928897,-47.919729876251544,"10/08/2024, 13:03:00",false,true,,Tentativa/Roubo,,,false,b4bc7a47-9eb6-49ef-be9f-9a4c7ea0d680,People,dead,Sem identificação,"10/08/2024, 13:03:00",Civilian,,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66289,"R. Castelo Branco - Invasão do Tatu - Santa Lucia, Santa Izabel do Pará - PA, 68790-000, Brasil",Norte,Pará,SANTA IZABEL DO PARA,SANTA LUCIA II,,INVASÃO DO TATU,-1.3178029956060349,-48.16051389470031,"10/08/2024, 20:00:00",false,false,,Homicidio/Tentativa,,"Ataques armados sobre rodas,Perseguição",false,f340a4b2-3906-4677-9351-c96194192c97,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66296,"Tv. Rui Barbosa - Batista Campos, Belém - PA, 66035-444, Brasil",Norte,Pará,BELEM,BATISTA CAMPOS,,,-1.460666752557415,-48.485586771306,"11/08/2024, 13:00:00",false,false,,Tentativa/Roubo,,Perseguição,false,7ae3173f-f564-4343-8e30-f44a36ad92af,People,dead,Sem identificação,"11/08/2024, 13:00:00",Civilian,18,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66296,"Tv. Rui Barbosa - Batista Campos, Belém - PA, 66035-444, Brasil",Norte,Pará,BELEM,BATISTA CAMPOS,,,-1.460666752557415,-48.485586771306,"11/08/2024, 13:00:00",false,false,,Tentativa/Roubo,,Perseguição,false,f4c43637-da4e-4648-a317-5aabdc413e75,People,wounded,Sem identificação,,Civilian,17,adolescente,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
